from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5816065;5793260;254;17785;66;42;17470;175;141;37395;167;138;37395;33;18540;30;18528;23
5816068;5793260;245;17118;62;39;16593;153;131;36684;167;128;36684;32;17848;29;17836;22
5816069;5793260;248;17330;64;41;16185;169;134;36896;167;131;36896;33;17166;30;17155;22
5816070;5793260;233;16284;64;40;16118;143;119;35874;155;116;35874;32;17162;29;17151;22
5816071;5793260;233;16279;64;41;16211;143;120;35929;155;117;35929;32;17006;29;16995;22
5816072;5793260;234;16372;58;37;15182;143;121;36022;155;118;36022;30;16179;27;16168;20
5816073;5793260;219;15342;58;37;15182;148;125;36315;155;122;36315;30;16043;27;16031;20
5816074;5793260;214;14984;55;35;14653;162;135;39834;167;136;37287;29;15700;26;15689;20
5816075;5793260;216;15116;55;35;14908;196;176;39842;196;173;39842;29;15845;26;15833;20
5816099;5793260;101;7101;24;15;6678;101;84;20754;101;101;7101;15;7456;14;7456;11
5816100;5793260;93;6518;22;14;5994;87;74;19702;93;93;6518;14;7068;13;7068;10
5816101;5793260;99;6909;22;14;5994;88;73;19618;98;96;19756;14;7502;13;7502;11
5816102;5793260;103;7181;19;12;5506;88;73;19612;102;96;19750;14;8071;13;8071;11
5816103;5793260;84;5884;19;12;5506;84;82;19570;84;84;5884;11;6282;11;6282;9
5816104;5793260;81;5655;18;11;5133;79;67;6244;81;81;5655;11;6031;10;6031;8
5816105;5793260;89;6254;18;11;5133;84;67;6256;89;89;6254;14;8225;13;8225;10
5816106;5793260;92;6456;23;15;6321;90;82;19514;92;92;6456;12;6900;11;6900;10
5816107;5793260;97;6798;23;15;6321;94;77;14185;97;94;11574;13;7289;12;7289;10
5816108;5793260;113;7890;28;18;6633;97;71;13800;110;79;12671;14;7398;13;7398;10
5816109;5793260;110;7694;28;18;6633;96;68;13574;104;76;12446;15;7490;14;7490;11
5816110;5793260;113;7923;28;18;6648;97;68;13533;107;76;12404;15;7849;14;7849;11
5816111;5793260;121;8435;31;20;7760;88;64;13260;107;72;12132;14;8316;13;8316;11
5816112;5793260;134;9347;31;20;7760;88;62;13140;107;70;12012;14;8709;13;8709;11
5816113;5793260;66;4637;14;9;4183;47;33;5437;58;33;5437;10;4175;9;4175;8
5816114;5793260;65;4540;14;9;4183;47;29;5152;55;29;5152;10;4373;9;4373;8
5816115;5793260;68;4752;16;10;4549;47;29;5460;55;29;5460;10;4641;10;4641;8
5816116;5793260;72;5007;16;10;4589;47;31;5556;56;31;5556;11;5484;10;5096;8
5816117;5793260;75;5254;16;10;4589;47;34;5802;61;34;5802;11;5474;10;5086;8
5816118;5793260;115;8044;26;16;7513;76;57;8571;83;57;8571;16;7663;15;7663;11
5816119;5793260;115;8071;26;16;7513;76;57;8598;83;57;8598;16;8208;15;8208;11
5816120;5793260;149;10452;26;16;7513;97;81;10933;107;81;10933;16;9645;15;9645;11
5816121;5793260;147;10317;44;28;9754;94;79;10798;107;79;10798;21;9516;19;9516;15
5816122;5793260;142;9918;45;28;9777;88;73;10399;103;73;10399;21;9716;19;9716;15
5816123;5793260;141;9903;43;27;9494;88;73;10384;103;73;10384;21;9952;19;9952;15
5816124;5793260;142;9975;44;28;9795;88;74;10456;103;74;10456;21;10040;20;10040;16
5816125;5793260;197;13784;44;28;9795;143;118;14253;146;110;14253;22;14378;20;14378;16
5816126;5793260;195;13632;44;28;9795;143;116;14101;143;108;14101;22;14153;20;14153;16
5816127;5793260;189;13196;36;23;10155;127;102;13728;136;101;13666;24;13651;22;13651;17
5816152;5793260;244;17095;63;40;16538;143;125;30220;146;118;30220;38;20520;35;20518;26
5816153;5793260;259;18145;64;41;16710;143;115;36232;141;107;36232;38;21322;35;21320;26
5816154;5793260;256;17929;78;49;19744;133;112;36016;136;104;36016;42;23511;38;23510;28
5816155;5793260;257;18009;78;49;19744;138;113;36096;136;105;36096;42;23609;38;23607;28
5816156;5793260;256;17886;67;43;17677;153;124;31926;146;114;22468;38;19983;34;19981;26
5816157;5793260;254;17810;66;42;17493;153;123;31850;146;113;22392;38;19943;34;19942;25
5816158;5793260;300;20989;79;50;20220;143;122;36233;131;115;36233;43;20633;39;20632;29
5816159;5793260;299;20951;79;50;20220;143;122;36194;127;113;35846;43;20584;39;20582;29
5816160;5793260;276;19335;73;46;19165;143;122;36193;127;113;35845;41;19830;37;19829;27
5816161;5793260;275;19216;73;46;19214;143;127;36538;133;118;36190;40;20744;36;20742;27
5816162;5793260;289;20255;75;48;19641;133;111;35678;119;104;35678;43;20748;38;20746;28
5816163;5793260;280;19605;75;48;19735;133;109;36019;119;102;36019;42;20373;38;20371;28
5816164;5793260;279;19549;75;48;19766;133;108;36000;119;101;36000;42;20035;38;20033;28
5816165;5793260;282;19771;76;48;19980;133;107;36376;121;105;36231;42;20330;38;20328;28
5816166;5793260;287;20108;77;49;20334;133;109;36530;123;110;36568;43;20648;39;20646;29
5816167;5793260;294;20549;79;50;20804;133;109;37278;121;106;37352;44;21429;40;21428;29
5817963;5793260;259;18105;73;46;17691;175;145;37715;173;142;37715;43;18906;39;18895;29
5817964;5793260;255;17838;73;46;17691;175;142;37448;167;139;37448;34;18694;31;18683;24
5817965;5793260;253;17675;65;41;17280;175;139;37285;167;136;37285;33;18311;30;18300;23
5817966;5793260;249;17413;63;40;17135;175;135;37023;167;132;37023;33;18197;30;18185;23
5817967;5793260;239;16702;62;39;16457;148;125;36268;155;122;36268;32;17551;29;17523;22
5817968;5793260;234;16373;64;41;16185;143;120;35939;155;117;35939;32;17092;29;17080;22
5817969;5793260;230;16096;61;39;15804;143;116;35662;155;113;35662;31;16892;28;16881;21
5817970;5793260;229;16028;60;38;15550;143;116;35678;155;113;35678;30;16549;27;16537;21
5817971;5793260;222;15511;58;37;15182;143;120;35944;155;117;35944;30;16228;27;16217;20
5817972;5793260;217;15167;58;37;15029;148;124;36243;155;121;36243;30;15897;27;15886;20
5817973;5793260;212;14829;54;35;14545;162;132;39679;167;134;37132;29;15546;26;15534;20
5817974;5793260;210;14690;54;34;14426;157;130;39540;167;132;36993;29;15338;26;15327;20
5817975;5793260;203;14205;55;35;14908;162;133;39701;167;134;37132;29;15016;26;15005;19
5817976;5793260;201;14067;51;33;13742;162;132;39027;171;139;37516;28;14659;25;14648;19
5817977;5793260;194;13551;50;32;13260;157;131;38919;171;143;37772;27;14350;24;14339;18
5817997;5793260;102;7158;23;15;6547;102;85;20810;102;102;7158;15;7525;14;7525;11
5817998;5793260;103;7214;24;15;6678;102;86;20866;103;103;7214;15;7642;14;7642;11
5817999;5793260;97;6763;27;17;7639;88;73;19634;97;97;6763;14;7107;13;7107;10
5818000;5793260;98;6857;25;16;7238;82;68;19293;97;92;19432;14;7368;12;7368;10
5818001;5793260;105;7384;25;16;7238;82;68;19284;103;92;19422;14;8110;12;8110;10
5818002;5793260;89;6255;20;13;5747;84;67;6248;89;89;6255;12;6309;11;6309;9
5818003;5793260;86;6028;20;13;5747;81;64;6020;86;86;6028;12;6412;11;6412;9
5818004;5793260;86;5993;20;13;5622;79;64;5995;86;86;5993;14;8580;13;8580;10
5818005;5793260;89;6212;29;18;7591;83;67;6214;89;89;6212;16;8487;15;8487;12
5818006;5793260;102;7111;29;18;7591;98;76;14130;101;84;13001;14;7331;13;7331;10
5818007;5793260;103;7234;26;17;6926;95;72;13834;103;80;12705;14;7674;13;7674;11
5818008;5793260;110;7729;28;18;6648;94;66;13442;105;74;12313;15;7435;14;7435;11
5818009;5793260;113;7882;29;19;7037;88;62;13171;107;70;12042;14;7706;13;7706;10
5818010;5793260;117;8213;31;20;7760;85;60;13000;103;68;11871;14;8081;13;8081;11
5818011;5793260;130;9115;31;20;7760;82;59;12909;103;67;11780;14;8508;13;8508;11
5818012;5793260;130;9102;32;20;8196;82;58;12895;103;66;11767;14;8893;13;8893;11
5818013;5793260;80;5587;32;20;8196;52;39;6136;67;39;6136;12;5608;12;5608;9
5818014;5793260;76;5332;16;11;4797;47;35;5881;62;35;5881;11;5175;10;5175;8
5818015;5793260;73;5125;16;11;4784;47;32;5674;57;32;5674;11;5261;10;5261;8
5818016;5793260;76;5321;16;11;4799;47;35;5870;61;35;5870;11;7706;10;7706;8
5818017;5793260;111;7743;26;16;7513;70;52;8269;76;52;8269;16;7663;14;7663;11
5818018;5793260;110;7718;26;16;7513;70;52;8245;76;52;8245;15;7604;14;7604;11
5818019;5793260;149;10421;26;16;7513;94;81;10902;107;81;10902;15;7839;14;7839;11
5818020;5793260;146;10238;44;28;9754;94;78;10719;103;78;10719;21;9194;19;9194;15
5818021;5793260;142;9971;44;28;9754;88;74;10452;103;74;10452;21;9602;19;9602;15
5818022;5793260;138;9634;41;26;9243;82;69;10116;103;69;10116;21;9668;19;9668;15
5818023;5793260;140;9830;44;28;9795;85;72;10311;103;72;10311;21;9894;20;9894;15
5818024;5793260;144;10062;44;28;9795;88;75;10544;103;75;10544;21;14400;20;14400;16
5818025;5793260;152;10663;36;23;10106;70;51;11152;107;87;11111;22;10461;21;10461;15
5818026;5793260;151;10566;36;23;10155;70;49;11053;107;85;11012;23;10452;21;10456;15
5818027;5793260;191;13336;36;23;10190;127;104;13867;136;103;13805;23;13607;21;13607;15
5818052;5793260;249;17404;76;48;19561;133;110;35886;136;102;35886;42;21137;38;21135;28
5818053;5793260;252;17606;75;48;19519;130;106;35693;128;99;35693;42;23353;38;23351;28
5818054;5793260;255;17821;78;49;19744;133;110;35908;136;102;35908;42;23555;38;23553;28
5818055;5793260;259;18134;67;42;17629;163;128;32175;146;118;22717;39;20179;35;20177;26
5818056;5793260;259;18151;67;42;17629;163;128;32191;146;118;22733;39;20331;35;20329;26
5818057;5793260;298;20857;79;50;20220;143;120;36100;127;113;36100;43;20611;39;20609;29
5818058;5793260;295;20649;79;50;20220;143;117;35892;123;109;35544;43;20454;39;20452;29
5818059;5793260;280;19567;75;48;19588;143;117;35866;123;109;35518;42;20028;37;20026;28
5818060;5793260;295;20680;79;50;20355;143;118;35923;123;109;35575;43;20749;39;20748;30
5818061;5793260;285;19980;75;47;19537;133;107;35403;119;100;35403;42;20612;38;20610;28
5818062;5793260;283;19805;77;49;20020;133;110;35650;119;103;35650;42;20380;38;20378;28
5818063;5793260;285;19921;77;49;20128;138;114;36373;123;107;36373;42;20578;38;20576;28
5818064;5793260;287;20055;76;48;20006;133;108;36486;123;108;38230;42;20352;38;20351;28
5818065;5793260;287;20095;78;49;20295;128;103;34642;121;106;37851;43;20639;39;20637;29
5818066;5793260;293;20509;80;51;20808;128;99;34382;131;111;34754;48;21047;43;21045;31
5818067;5793260;297;20780;80;51;20880;128;101;34720;135;113;35092;47;21369;42;21367;31
5818068;5793260;299;20946;83;52;21284;128;101;34651;140;113;35023;48;21754;43;21752;31
5818069;5793260;303;21176;83;52;21284;133;104;34881;140;116;35252;48;-1;43;-1;31
5818070;5793260;323;22630;89;56;22345;143;120;38172;141;122;38172;-1;-1;-1;-1;-1
5818071;5793260;321;22442;89;57;22393;143;127;37984;137;119;37984;-1;-1;-1;-1;-1
5818072;5793260;340;23786;90;57;23476;143;124;36826;151;126;37206;46;38448;41;38462;29
5819860;5793260;259;18158;73;46;17733;175;146;37768;173;143;37768;35;19014;31;19003;24
5819861;5793260;250;17531;71;45;17331;175;137;37147;167;134;37147;34;18389;31;18378;24
5819862;5793260;247;17305;68;43;17036;169;134;36921;167;131;36921;34;18163;30;18152;23
5819863;5793260;243;17002;67;42;16887;153;130;36618;167;127;36618;33;17792;30;17781;23
5819864;5793260;240;16777;65;41;16658;148;126;36393;155;123;36393;33;17599;29;17588;22
5819865;5793260;233;16311;62;39;16093;143;119;35877;155;116;35877;31;17099;28;17087;21
5819866;5793260;231;16154;62;39;15910;143;117;35721;155;114;35721;31;16877;28;16866;21
5819867;5793260;227;15912;61;39;15831;143;116;35653;155;113;35653;31;16455;28;16444;21
5819868;5793260;234;16395;63;40;16233;143;119;35504;155;116;35504;32;16375;29;16364;22
5819869;5793260;217;15170;56;35;14698;153;131;36722;167;128;36722;29;15848;26;15837;20
5819870;5793260;212;14807;54;35;14545;153;130;36633;167;127;36633;29;15571;26;15560;20
5819871;5793260;209;14642;53;34;14303;152;130;39514;167;130;36875;28;15345;26;15334;19
5819872;5793260;209;14615;52;33;13848;162;132;39665;167;133;37097;29;15281;26;15270;19
5819873;5793260;201;14077;52;33;13848;162;132;39037;171;139;37514;28;14616;25;14604;19
5819874;5793260;198;13887;51;32;13609;157;128;38742;171;142;37699;28;14696;25;14685;19
5819875;5793260;192;13408;49;31;13071;181;158;38617;181;155;38617;27;15062;24;15051;18
5819876;5793260;185;12960;47;30;12591;180;159;38687;179;156;38687;26;13690;23;13679;18
5819893;5793260;107;7513;23;15;6547;104;90;21165;107;107;7513;16;7969;15;7969;12
5819894;5793260;108;7577;27;17;7639;105;91;21230;108;108;7577;16;7575;15;7575;12
5819895;5793260;115;8074;27;17;7639;88;73;19707;110;95;19646;15;9630;14;9630;11
5819896;5793260;112;7860;27;17;7639;85;70;19493;106;92;19432;15;8321;14;8321;11
5819897;5793260;109;7654;26;17;7452;79;67;19286;103;89;19226;14;8024;13;8024;11
5819898;5793260;103;7239;25;16;7238;79;66;19140;101;90;19278;14;7966;12;7966;10
5819899;5793260;104;7305;24;15;6793;79;64;19013;101;88;19151;13;7814;12;7814;10
5819900;5793260;88;6151;20;13;5747;82;66;6143;88;88;6151;12;6445;11;6445;9
5819901;5793260;87;6113;20;13;5622;79;68;18740;87;87;6113;19;8383;17;8383;13
5819902;5793260;89;6236;29;18;7591;83;67;6238;89;89;6236;16;8515;14;8515;12
5819903;5793260;110;7709;29;18;7591;99;76;14149;107;84;13020;15;8204;14;8204;11
5819904;5793260;107;7464;27;18;7181;99;73;13904;105;81;12775;15;8040;14;8040;11
5819905;5793260;109;7606;30;19;7324;99;75;14046;106;83;12917;15;8067;14;8067;11
5819906;5793260;116;8112;30;19;7324;88;63;13201;107;71;12072;15;8066;14;8066;11
5819907;5793260;119;8301;30;19;7480;82;57;12817;103;65;11689;14;8023;13;8023;10
5819908;5793260;122;8510;30;19;7480;82;55;12644;103;63;11515;13;8373;13;8373;10
5819909;5793260;127;8922;19;12;5345;82;56;12716;103;64;11587;13;8812;12;8812;10
5819910;5793260;80;5574;19;12;5345;52;39;6123;67;39;6123;12;5598;11;5598;9
5819911;5793260;78;5430;17;11;5091;49;37;5979;66;37;5979;12;5182;11;5182;9
5819912;5793260;76;5339;17;11;5091;47;31;6154;57;31;6154;11;5449;11;5449;9
5819913;5793260;81;5649;17;11;5091;47;34;6331;63;34;6331;11;5767;11;5767;9
5819914;5793260;110;7725;23;15;6602;70;52;8252;76;52;8252;15;7079;14;7079;11
5819915;5793260;106;7391;26;16;7513;61;47;7918;70;47;7918;15;7459;14;7459;11
5819916;5793260;108;7577;44;28;9754;64;50;8104;76;50;8104;15;7607;14;7607;11
5819917;5793260;134;9402;44;28;9754;79;66;9884;99;66;9884;20;8870;18;8870;14
5819918;5793260;133;9276;41;26;9243;76;64;9757;95;64;9757;20;9165;19;9165;15
5819919;5793260;136;9498;41;26;9243;79;67;9979;103;67;9979;20;9652;19;9652;15
5819920;5793260;141;9891;41;26;9243;88;73;10372;103;73;10372;21;9498;19;9498;15
5819921;5793260;153;10714;36;23;9087;70;51;11202;107;87;11162;23;9737;21;9737;15
5819922;5793260;150;10481;36;23;10055;70;48;10970;107;84;10929;23;10302;21;10302;15
5819923;5793260;147;10291;36;23;10019;61;46;10739;107;81;10739;22;10218;20;10218;15
5819924;5793260;148;10349;36;23;10047;67;47;10785;107;82;10785;22;10340;20;10340;15
5819949;5793260;251;17547;71;45;17683;143;119;30826;146;122;30480;38;21105;35;21103;26
5819950;5793260;252;17661;76;48;19565;133;108;35748;128;100;35748;42;23248;38;23246;28
5819951;5793260;255;17850;75;48;19444;130;106;35512;128;99;35512;41;23263;37;23261;27
5819952;5793260;260;18212;74;47;19251;133;110;35410;128;102;35410;41;23150;37;23148;27
5819953;5793260;270;18875;74;47;19143;143;116;35827;125;107;35425;40;20355;37;20353;27
5819954;5793260;272;19058;78;50;20008;138;114;35045;123;108;35045;42;23737;38;23736;28
5819955;5793260;277;19404;79;50;20009;133;111;34857;121;105;34857;43;20313;39;20311;29
5819956;5793260;290;20294;77;49;19963;133;110;35537;121;105;35537;43;20374;38;20372;29
5819957;5793260;289;20231;79;50;20251;133;111;35475;119;104;35475;43;20683;39;20681;29
5819958;5793260;287;20113;76;48;19892;133;106;35122;119;99;35122;42;20806;38;20804;28
5819959;5793260;290;20275;76;48;19893;133;109;34142;127;111;36182;42;22100;38;22099;28
5819960;5793260;290;20320;77;49;20160;133;105;33887;123;107;33887;45;21735;40;21733;30
5819961;5793260;296;20751;80;50;20919;133;106;33917;127;108;33917;44;21357;40;21355;29
5819962;5793260;292;20447;79;50;20677;133;109;36856;121;106;33770;44;21159;39;21157;29
5819963;5793260;296;20731;79;50;20634;123;96;34121;127;108;34493;47;21433;42;21431;31
5819964;5793260;297;20817;82;52;21133;123;94;34171;125;106;34543;47;21460;42;21458;30
5819965;5793260;301;21096;83;53;21392;123;96;34346;131;108;34718;47;21863;42;21861;31
5819966;5793260;305;21373;84;53;21510;128;100;34623;131;112;34995;48;22185;42;22183;31
5819967;5793260;317;22196;84;53;21510;128;101;35235;135;113;35607;47;38491;42;38506;31
5819968;5793260;334;23378;87;55;22416;143;127;47590;148;120;36798;46;38572;41;38587;29
5819969;5793260;330;23131;90;57;23476;143;127;36551;146;117;36551;50;38733;44;38747;32
5821755;5793260;321;22496;101;64;25321;248;181;47822;234;203;39394;46;25603;41;24039;31
5821756;5793260;259;18133;77;49;18170;175;146;37749;173;143;37749;36;19107;33;19096;25
5821757;5793260;254;17751;77;49;18170;175;140;37367;167;137;37367;36;18554;33;18542;25
5821758;5793260;256;17894;71;45;17331;175;142;37510;173;139;37510;34;18393;31;18382;24
5821759;5793260;244;17054;64;41;16553;153;130;36670;167;127;36670;32;17922;29;17911;22
5821760;5793260;239;16751;64;41;16553;148;126;36367;155;123;36367;32;17557;29;17545;22
5821761;5793260;236;16553;63;40;16314;143;123;36119;155;120;36119;32;17358;29;17346;21
5821762;5793260;233;16284;62;40;16083;143;119;35900;155;116;35900;31;16935;28;16924;21
5821763;5793260;231;16169;62;39;16075;143;112;35054;155;109;35054;32;17098;29;17087;22
5821764;5793260;237;16559;63;40;16239;143;117;35397;155;114;35397;33;17550;29;17539;22
5821765;5793260;219;15328;64;41;16395;167;133;36880;167;130;36880;33;16015;29;16004;22
5821766;5793260;215;15076;55;35;14554;157;134;36903;167;131;36903;30;15596;27;15585;20
5821767;5793260;217;15158;56;35;14992;167;135;36984;167;132;36984;30;16068;27;16057;21
5821768;5793260;221;15481;56;35;14992;172;140;37307;167;137;37307;30;15531;27;15520;21
5821769;5793260;201;14105;51;33;13689;166;133;39060;171;145;37917;28;14802;25;14791;19
5821770;5793260;203;14223;53;33;14024;161;131;38592;171;139;38187;28;14751;25;14739;19
5821771;5793260;203;14231;53;33;14024;156;126;38258;165;135;37906;28;15065;25;15053;19
5821772;5793260;207;14485;53;34;14119;166;130;38512;170;139;38160;28;15496;26;15485;19
5821773;5793260;184;12855;48;30;12668;184;170;39414;181;167;39414;26;13708;23;13697;18
5821788;5793260;160;11180;40;25;10316;160;160;24832;160;160;11180;24;11856;22;11856;17
5821789;5793260;-1;-1;41;26;10515;-1;-1;-1;-1;-1;-1;16;7675;15;7675;12
5821790;5793260;133;9276;27;17;7639;100;83;20865;123;100;19410;16;9655;15;9655;12
5821791;5793260;130;9111;27;17;7639;97;80;20700;122;98;19246;16;9691;15;9691;12
5821792;5793260;114;7999;26;17;7512;88;72;19632;109;94;19571;15;8349;14;8349;11
5821793;5793260;109;7595;25;16;7022;79;66;19228;103;88;19167;14;7896;12;7896;10
5821794;5793260;102;7145;24;16;6939;76;61;18860;98;83;18799;13;7617;12;7617;10
5821795;5793260;99;6929;24;15;6793;79;64;19029;98;89;19617;13;7506;12;7506;10
5821796;5793260;94;6586;21;13;6101;78;65;18482;94;86;19438;12;6954;11;6954;9
5821797;5793260;99;6922;-1;-1;-1;82;68;18703;98;91;19755;13;8120;12;8120;10
5821798;5793260;101;7075;-1;-1;-1;85;70;18856;100;93;19908;13;7655;12;7655;10
5821799;5793260;113;7932;27;18;7181;94;80;14372;112;88;13243;15;8218;14;8218;11
5821800;5793260;111;7764;27;18;7181;94;77;14203;109;85;13074;15;8399;14;8399;12
5821801;5793260;113;7896;30;19;7324;100;79;14335;111;87;13207;15;8311;14;8311;11
5821802;5793260;120;8383;30;19;7324;95;66;13410;107;74;12282;15;8259;14;8259;11
5821803;5793260;123;8593;30;19;7480;82;58;12881;103;66;11752;14;8197;13;8197;10
5821804;5793260;123;8585;29;19;7683;76;53;12485;103;61;11356;13;8658;12;8658;10
5821805;5793260;96;6698;30;19;7682;61;47;7233;70;47;7233;14;6553;13;6553;10
5821806;5793260;94;6558;19;12;5345;58;45;7092;70;45;7092;14;6474;13;6474;10
5821807;5793260;84;5850;18;11;5196;47;35;6384;63;35;6384;13;5733;12;5733;9
5821808;5793260;79;5555;18;11;5200;47;31;6089;58;31;6089;12;5557;11;5557;9
5821809;5793260;84;5847;18;11;5200;47;35;6381;63;35;6381;12;6803;11;6803;9
5821810;5793260;103;7180;23;15;6602;58;44;7706;70;44;7706;15;7102;14;7102;11
5821811;5793260;104;7313;23;15;6695;58;46;7840;70;46;7840;15;7381;14;7381;11
5821812;5793260;108;7546;23;15;6695;64;50;8073;76;50;8073;15;8493;14;8493;11
5821813;5793260;128;8940;44;28;9754;76;59;9422;95;59;9422;20;8766;18;8766;14
5821814;5793260;129;9008;32;20;8470;76;60;9490;95;60;9490;20;9159;18;9159;14
5821815;5793260;127;8920;32;20;8470;76;59;9401;95;59;9401;-1;8781;-1;8781;-1
5821816;5793260;128;8935;32;20;8470;76;59;9416;95;59;9416;-1;9389;-1;9389;-1
5821817;5793260;138;9682;36;23;9087;76;61;10153;103;70;10164;20;9704;18;9704;14
5821818;5793260;150;10510;36;23;9087;70;48;10998;107;84;10958;21;9803;19;9803;14
5821819;5793260;143;9977;35;23;9891;61;45;10640;103;80;10640;22;9873;20;9873;15
5821820;5793260;148;10343;36;23;10040;67;47;10779;107;82;10779;22;10229;20;10229;15
5821821;5793260;151;10550;36;23;10040;82;65;11081;107;82;11031;22;10307;20;10307;15
5821846;5793260;255;17881;71;45;17617;138;113;35599;128;105;35599;37;23167;34;23166;26
5821847;5793260;257;17963;73;46;19074;127;105;35141;123;98;35141;40;22879;37;22877;27
5821848;5793260;261;18297;73;46;19048;133;108;35249;123;100;35249;40;22876;36;22874;27
5821849;5793260;267;18658;72;46;18946;138;113;35610;123;105;35610;40;22688;36;22686;27
5821850;5793260;270;18918;77;49;19696;133;110;34760;119;104;34760;42;23582;38;23580;28
5821851;5793260;275;19268;78;49;19876;133;110;34650;119;102;34650;42;23440;38;23438;28
5821852;5793260;286;20036;77;49;19997;133;107;34838;119;99;34838;42;21338;38;23526;28
5821853;5793260;287;20081;77;49;19887;133;108;35214;119;101;35214;42;21025;38;21023;28
5821854;5793260;289;20231;77;49;20084;128;103;33709;119;99;35089;43;21060;38;21058;28
5821855;5793260;295;20660;79;50;20542;128;102;33617;119;104;33617;45;22063;40;22061;30
5821856;5793260;294;20580;79;50;20394;133;104;33765;121;106;33765;45;21668;40;21666;30
