from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5920384;5853758;507;35515;152;96;36130;141;117;40884;130;107;40810;67;41645;59;42239;38
5920385;5853758;509;35638;154;97;36302;141;118;40983;136;116;43231;67;41763;59;42357;38
5920386;5853758;514;35991;155;98;36544;152;122;41470;138;114;41286;66;43458;58;44052;37
5920387;5853758;526;36808;158;100;37394;145;120;43213;136;115;43171;69;42220;61;42814;39
5920388;5853758;518;36291;156;99;37001;141;119;39578;136;117;39578;74;42578;64;43171;41
5920389;5853758;525;36754;158;100;37459;141;121;40236;136;116;43178;72;43737;63;44331;41
5920390;5853758;526;36824;158;100;37507;141;117;39947;138;111;43346;69;42819;61;43413;39
5920391;5853758;529;37001;159;101;37695;141;117;39915;138;111;43314;67;43047;59;43641;38
5920392;5853758;532;37267;160;101;37778;145;121;40182;138;115;43580;68;43041;60;43635;38
5920393;5853758;541;37881;164;104;38611;152;122;43887;151;125;44035;71;43920;63;44514;40
5920394;5853758;544;38058;165;105;39038;163;125;44064;157;128;44212;73;43536;64;44130;40
5920395;5853758;559;39103;166;105;39195;167;129;45139;160;137;45384;69;45853;60;46955;39
5920396;5853758;556;38901;168;106;39548;156;127;44938;151;132;41924;74;45976;65;47078;42
5920397;5853758;562;39344;170;108;39778;170;137;42885;160;138;51702;74;46353;65;47455;42
5920398;5853758;567;39691;172;109;40221;170;137;43950;160;138;48099;75;46086;66;47188;42
5920399;5853758;569;39816;173;110;40552;163;128;44000;157;131;47525;76;46249;68;47350;43
5920400;5853758;574;40210;174;110;40854;170;135;44198;151;126;50709;77;47449;67;48504;43
5920401;5853758;579;40507;176;111;41159;170;137;47723;158;133;47723;77;48817;67;49411;43
5920402;5853758;582;40751;177;112;41339;163;127;50562;151;126;50498;77;47597;67;48700;43
5920403;5853758;587;41073;178;113;41529;163;127;50807;153;127;50630;77;48586;67;49180;43
5920404;5853758;592;41443;180;114;42026;167;129;50767;160;136;47381;77;48829;68;49423;43
5920405;5853758;594;41576;181;115;42252;170;136;48829;160;138;48829;77;48835;68;48937;44
5920406;5853758;598;41879;182;115;42481;167;129;52104;154;128;52358;78;49055;68;49649;45
5920407;5853758;603;42242;183;115;42703;163;127;51971;151;126;51908;79;49073;69;49687;45
5920408;5853758;607;42504;183;116;43012;163;127;51958;151;126;51895;76;49177;67;49829;44
5920409;5853758;611;42753;184;117;43304;163;126;51928;151;125;51864;78;49539;68;50191;44
5920410;5853758;616;43094;185;117;43623;170;136;48874;160;138;48874;78;49842;68;50494;45
5920411;5853758;621;43459;187;118;44012;185;153;49333;160;137;52656;79;50401;69;51053;45
5920412;5853758;624;43694;187;118;44012;185;151;49568;160;140;52891;79;49743;69;50844;45
5920413;5853758;628;43949;187;118;44317;185;151;50053;190;162;50047;79;51653;69;52647;45
5920414;5853758;631;44172;190;120;44881;185;154;49575;183;152;49581;79;51165;69;52159;45
5920415;5853758;634;44373;191;121;45046;178;139;49224;171;150;49218;79;51396;69;52390;45
5920416;5853758;639;44749;191;121;45041;185;147;49781;183;152;50611;85;50925;75;51911;48
5920417;5853758;651;45542;196;124;46138;185;153;49983;183;150;49989;85;51145;75;52172;48
5920418;5853758;650;45501;197;124;46213;185;145;50105;183;152;50105;79;51506;69;52533;45
5920419;5853758;-1;-1;198;126;46502;185;147;50257;186;154;50257;80;51934;70;52961;46
5920420;5853758;-1;-1;199;126;46620;185;152;50619;190;163;50613;80;52403;70;53430;46
5920421;5853758;-1;-1;200;127;46706;185;155;51450;190;166;51444;80;52754;70;53781;46
5920422;5853758;-1;-1;210;133;48994;185;154;51382;190;165;51376;84;52812;74;53839;49
5920423;5853758;-1;-1;204;129;48236;185;154;51404;190;165;51398;83;53239;72;54266;47
5920424;5853758;-1;-1;204;129;48236;193;156;51529;190;167;51523;83;53633;72;54660;47
5920425;5853758;-1;-1;208;132;49181;216;183;52099;190;166;52913;84;53934;73;54961;48
5920426;5853758;-1;-1;208;132;49181;216;181;51918;190;164;52732;84;54413;73;55440;48
5920427;5853758;-1;-1;210;133;49487;216;184;52131;193;167;52946;84;54800;74;55828;49
5920428;5853758;-1;-1;210;133;49487;216;170;56669;193;172;53276;85;55203;74;56230;49
5920429;5853758;-1;-1;210;133;49551;216;174;56947;197;176;53554;85;54617;74;55644;49
5920430;5853758;-1;-1;213;135;49412;216;182;57530;200;184;54137;-1;54766;-1;55793;-1
5920431;5853758;-1;-1;214;135;50243;216;184;57686;208;186;54294;-1;58214;-1;58807;-1
5920432;5853758;-1;-1;218;138;50949;231;189;58049;212;191;54656;88;58251;77;58845;50
5922102;5853758;231;16151;71;45;16329;119;98;17093;131;94;17093;36;17835;33;17835;25
5922103;5853758;226;15795;71;45;16329;112;93;16737;124;89;16737;36;17506;33;17506;25
5922104;5853758;222;15548;66;42;15618;109;89;16490;124;85;16490;35;17312;31;17312;24
5922105;5853758;277;19404;66;42;15655;216;182;27751;190;166;28711;35;17331;32;17331;24
5922106;5853758;275;19278;66;42;15673;208;164;27625;190;164;28586;35;16701;32;16701;24
5922107;5853758;274;19213;103;65;22381;201;163;27560;190;163;28520;33;15855;30;15855;23
5922108;5853758;277;19410;103;65;22381;216;182;27757;190;166;28717;33;15278;30;15278;23
5922109;5853758;-1;-1;60;38;14184;-1;-1;-1;-1;-1;-1;30;15115;28;15115;21
5922110;5853758;269;18844;110;70;22077;193;158;27191;190;164;26308;30;15210;28;15210;21
5922111;5853758;269;18824;110;70;22077;193;158;27171;190;163;26288;30;15425;28;15425;21
5922112;5853758;192;13425;110;70;22077;105;89;14316;112;87;14737;30;15732;28;15732;21
5922113;5853758;189;13247;56;36;12978;99;86;14138;112;84;14559;28;14014;26;14014;20
5922114;5853758;176;12346;56;35;12966;88;73;13237;97;71;13658;28;13872;26;13872;20
5922115;5853758;175;12250;55;35;12594;88;72;13141;97;70;13562;28;13312;26;13312;20
5922116;5853758;182;12758;55;35;12594;85;63;12496;86;64;12496;28;14376;26;14376;20
5922117;5853758;170;11893;51;32;11644;66;51;11631;80;52;11631;26;15671;24;15671;18
5922118;5853758;170;11880;51;32;11593;66;50;11617;80;51;11617;26;12477;24;12477;18
5922119;5853758;169;11858;50;32;11604;66;48;12409;75;49;12409;26;12318;23;12318;18
5922120;5853758;169;11806;49;31;11580;59;44;12115;75;45;12115;25;12564;23;12347;17
5922121;5853758;171;11948;50;32;11662;56;40;11893;69;41;11893;25;13172;23;12866;17
5922122;5853758;180;12631;53;34;12244;62;46;12310;75;47;12310;29;13292;27;12986;20
5922123;5853758;189;13206;57;36;13535;70;54;13618;86;55;13618;29;14599;27;14293;20
5922124;5853758;188;13165;57;36;13531;70;53;13577;86;54;13577;30;14927;27;14621;20
5922125;5853758;188;13167;59;38;13724;70;54;13657;86;55;13657;30;14714;27;14408;20
5922126;5853758;192;13406;62;39;15081;82;58;13915;86;59;13915;33;16509;30;16203;22
5922127;5853758;191;13356;63;40;15066;92;74;17018;103;76;17018;33;16438;30;16132;22
5922128;5853758;193;13537;74;47;15013;85;70;16610;92;71;16610;33;17593;31;17593;24
5922129;5853758;194;13595;72;45;15144;85;66;16374;92;67;16374;33;17530;31;17530;24
5922130;5853758;199;13958;72;45;15173;85;64;16233;86;65;16233;36;17180;33;17180;25
5922131;5853758;206;14444;73;46;15315;99;85;17688;95;68;18306;37;17200;34;17200;25
5922132;5853758;210;14681;69;44;15162;85;69;16656;86;58;17315;36;17198;32;17198;23
5922133;5853758;224;15693;68;43;16010;85;70;16617;86;65;17330;36;17889;32;21305;23
5922134;5853758;224;15675;68;43;16010;85;69;16599;86;65;17311;36;18239;32;21655;23
5922135;5853758;221;15504;78;49;15827;88;71;17887;97;73;16791;37;21623;33;21623;24
5922136;5853758;226;15816;80;50;16070;99;79;18422;112;81;17332;37;21728;33;21728;24
5922137;5853758;230;16067;80;50;16070;85;70;17785;97;76;17785;35;21105;31;21105;23
5922138;5853758;229;16014;70;44;17281;88;72;17938;109;78;17089;36;21295;31;21295;23
5922139;5853758;234;16373;71;45;17633;88;73;18021;111;79;18039;39;23227;35;23227;24
5922140;5853758;248;17348;72;46;17867;82;62;18130;92;68;18130;40;23154;35;23154;25
5922141;5853758;248;17388;72;46;17952;82;60;18173;86;66;18173;41;23201;36;23201;26
5922142;5853758;252;17624;73;46;18024;82;62;18670;86;67;18670;40;23283;35;23283;25
5922143;5853758;259;18136;78;49;18809;88;73;19237;97;70;19237;42;22902;37;22902;26
5922144;5853758;255;17842;77;49;18142;85;67;19542;92;64;19542;42;23550;37;23550;26
5922145;5853758;255;17872;78;50;18276;85;66;19474;86;63;19474;42;23458;37;23458;26
5922146;5853758;259;18108;80;50;18579;85;70;20042;92;67;20042;43;23700;38;23700;26
5922147;5853758;264;18466;80;51;18759;88;72;20168;97;69;20168;42;24311;37;24311;26
5922148;5853758;266;18641;81;51;18866;95;76;20710;97;72;20343;42;25713;37;25713;26
5922149;5853758;294;20570;83;52;20220;99;83;19959;107;76;21223;47;25291;40;25291;28
5922150;5853758;285;19945;87;55;20418;99;86;20974;99;74;21255;47;28140;41;28140;29
5922151;5853758;286;19990;84;54;20346;99;84;21469;97;73;21469;47;25575;40;25575;28
5922152;5853758;288;20169;86;54;20620;99;83;21832;105;76;21694;49;25774;42;25774;29
5922153;5853758;292;20431;87;55;20908;99;86;21466;112;90;22032;48;28383;41;28383;28
5922154;5853758;297;20802;88;56;21224;99;87;21536;112;88;22869;49;28767;42;28767;29
5922155;5853758;303;21181;94;59;22083;102;89;21682;114;93;22248;52;29674;45;29674;31
5922156;5853758;306;21446;93;59;21913;102;90;22102;112;87;25921;51;29436;44;29436;30
5922157;5853758;312;21805;92;58;22146;102;88;22601;112;92;22824;51;29325;43;29167;30
5922158;5853758;315;22021;93;59;22147;102;89;22679;112;86;25814;51;29361;43;29204;30
5922159;5853758;320;22429;94;59;22477;102;90;22720;112;90;26122;52;29571;44;29414;30
5922160;5853758;323;22644;94;60;22662;102;90;22726;112;93;26549;52;29592;45;29435;31
5922161;5853758;334;23401;95;60;22826;109;95;23068;121;97;23068;53;29976;45;29818;31
5922162;5853758;335;23482;104;66;24757;115;97;24520;121;98;23148;56;30531;49;30374;33
5922163;5853758;339;23698;104;66;24757;116;96;24487;127;98;24487;56;32861;49;33455;33
5922164;5853758;341;23881;104;66;24544;119;99;24670;127;102;28490;55;32691;49;33285;33
5922165;5853758;346;24198;103;65;24341;119;101;29450;127;99;28286;55;32362;48;32956;32
5922166;5853758;347;24325;104;66;24642;119;96;25062;121;97;25005;54;32070;47;32664;32
5922167;5853758;354;24786;105;66;24824;119;97;25372;129;104;28383;53;31864;47;32458;31
5922168;5853758;355;24880;106;67;25056;119;96;25416;130;104;28355;52;31717;46;32311;31
5922169;5853758;359;25161;108;69;25541;119;97;26105;125;96;26105;52;31918;46;32512;31
5922170;5853758;365;25561;109;69;25717;115;93;25780;119;92;25780;54;31763;47;32356;32
5922171;5853758;369;25830;109;69;25770;115;95;25959;119;94;25959;53;32022;47;32616;32
5922172;5853758;373;26083;113;71;26468;119;102;28516;121;96;26347;55;32686;49;33280;33
5922173;5853758;378;26444;112;71;26394;119;101;28494;127;104;30428;55;32639;48;33233;33
5922174;5853758;383;26806;114;72;26850;119;103;28841;125;99;29129;55;34182;49;35050;33
5922175;5853758;385;26971;115;73;27010;119;99;31615;125;97;28979;56;33969;49;34562;33
5922176;5853758;386;27036;117;74;27528;119;102;27221;125;95;28875;53;33559;46;34153;31
5922177;5853758;390;27325;117;74;27686;119;100;32339;125;99;29702;54;33408;47;34002;32
5922178;5853758;395;27619;117;74;27712;119;101;32368;127;100;29732;53;33718;47;34312;31
5922179;5853758;400;27997;118;75;27871;119;99;28602;121;96;33958;60;35959;53;36553;34
5922180;5853758;402;28173;119;75;28125;119;94;28266;116;94;33757;59;35592;52;36186;34
5922181;5853758;405;28364;120;76;28310;119;99;33734;116;95;33872;58;35404;52;35998;34
5922182;5853758;409;28662;122;77;28852;119;102;33984;121;98;34045;58;35110;51;35704;33
5922183;5853758;414;28992;122;77;29049;119;98;33328;127;104;33328;56;34637;50;35236;33
5922184;5853758;418;29270;124;79;29332;119;103;33317;127;104;37000;61;35051;55;35645;36
5922185;5853758;422;29513;125;79;29577;122;106;35104;127;102;36885;56;35006;49;35599;33
5922186;5853758;427;29894;125;79;29770;122;107;29636;129;108;29636;57;35404;51;35997;33
5922187;5853758;429;30040;127;80;30070;122;107;29642;129;108;29642;57;35977;50;36571;33
5922188;5853758;434;30397;129;82;30482;126;101;30401;129;107;33583;59;36457;52;37051;34
5922189;5853758;440;30816;131;83;30861;126;103;30534;129;110;34096;62;38261;55;38854;36
5922190;5853758;442;30968;132;83;31168;126;105;31573;129;105;34054;61;37954;54;38548;35
5922191;5853758;446;31206;131;83;31087;122;105;34211;127;107;33894;62;37799;55;38393;35
5922192;5853758;449;31405;133;84;31476;119;98;31120;127;105;33983;61;37695;54;38289;35
5922193;5853758;453;31732;133;84;31660;122;103;31446;129;109;34236;62;37925;55;38519;35
5922194;5853758;457;32002;135;85;32025;126;107;31717;129;110;34365;63;38337;55;38931;36
5922195;5853758;461;32266;136;86;32313;133;111;32234;136;112;34604;63;38751;56;39345;37
5922196;5853758;469;32819;139;88;32730;141;117;35925;136;115;35890;63;39012;56;39606;37
5922197;5853758;471;32957;141;89;33024;141;118;35980;136;115;36231;67;39610;58;40204;38
5922198;5853758;476;33353;143;90;33322;141;117;36535;136;115;36839;67;39619;58;40213;38
5922199;5853758;479;33503;144;91;33491;141;119;36329;136;114;36476;66;39887;59;40481;39
5922200;5853758;480;33614;145;92;33808;141;115;36839;136;110;36776;66;39907;59;40501;38
5922201;5853758;483;33777;145;92;33958;126;109;34244;129;106;36474;67;41406;59;41999;38
5922202;5853758;487;34065;145;92;34299;126;107;34370;129;105;36601;66;40991;58;41584;37
5922203;5853758;489;34261;147;93;34609;133;111;35043;130;109;37273;66;40874;58;41467;37
5922204;5853758;493;34484;148;94;34944;141;115;37378;130;110;37314;68;41167;59;41760;38
5922205;5853758;497;34813;149;94;35175;141;117;35413;130;106;40693;67;41907;59;42501;38
5922206;5853758;501;35090;150;95;35462;141;114;40729;130;105;40665;67;41675;59;42269;38
5922207;5853758;504;35296;151;96;35790;141;113;40668;130;104;40604;68;41582;60;42832;38
5922208;5853758;507;35521;152;96;35995;141;116;40879;130;107;40816;68;42717;59;43310;38
5922209;5853758;513;35932;155;98;36563;149;117;41425;136;113;41227;70;42194;62;42788;40
5922210;5853758;515;36049;155;98;36697;149;119;41542;142;119;43723;70;43489;62;44082;40
5922211;5853758;519;36344;157;99;36905;152;123;43368;144;122;43157;70;43198;61;43792;39
5922212;5853758;522;36558;157;99;37225;141;117;42990;136;116;42779;69;42944;61;43538;39
5922213;5853758;529;37010;159;100;37369;141;119;43416;136;114;43374;70;43343;62;43937;40
5922214;5853758;529;37034;160;101;37787;145;121;40210;138;115;43609;70;43753;61;44347;39
5922215;5853758;534;37359;161;102;37960;156;125;40485;145;119;43884;71;43957;62;44551;40
5922216;5853758;534;37401;161;102;38095;145;123;40316;138;117;43714;71;43402;63;43996;40
5922217;5853758;544;38070;164;104;38611;163;125;44076;157;128;44224;75;43892;66;45263;43
5922218;5853758;547;38291;165;104;38899;141;118;44327;142;123;41313;75;45931;65;47032;43
5922219;5853758;556;38907;167;105;39278;156;127;44943;151;132;41930;74;45898;65;47000;42
5922220;5853758;556;38936;168;106;39554;156;127;44973;151;126;45154;74;45633;65;46734;42
5922221;5853758;560;39195;169;107;39727;167;130;45845;158;134;42831;76;45959;67;47061;42
5922222;5853758;564;39469;171;108;40050;163;128;43754;157;132;47795;75;45965;67;47066;42
5922223;5853758;568;39756;172;109;40340;163;128;43774;151;127;50791;76;46051;67;47152;42
5922224;5853758;573;40118;174;110;40671;163;128;50512;145;123;50449;77;47308;68;48363;43
5922225;5853758;577;40424;176;111;41102;156;129;46999;145;123;50322;78;47175;69;48231;43
5922226;5853758;583;40778;177;112;41308;152;123;50324;145;122;50261;78;47323;68;48426;43
5922227;5853758;586;40996;179;113;41588;156;125;50433;145;124;50370;79;47282;69;48384;43
5922228;5853758;590;41329;179;113;41876;163;128;50640;151;127;50577;78;47375;68;48477;43
5922229;5853758;594;41552;180;114;42087;163;129;52422;157;131;45158;79;47773;69;48876;43
5922230;5853758;598;41848;182;115;42310;163;126;51920;151;125;51857;78;49247;69;49030;44
5922231;5853758;601;42099;182;115;42503;152;123;51676;145;122;51613;78;49502;68;49554;44
5922232;5853758;605;42369;183;116;42881;152;122;51586;144;121;51522;78;48636;68;49737;44
5922233;5853758;609;42636;185;117;43132;156;124;51748;145;123;51684;78;48864;68;49965;44
5922234;5853758;613;42902;186;118;43394;163;128;52013;151;127;51950;82;49285;71;50386;45
5922235;5853758;616;43152;186;118;43593;170;136;48876;158;134;46396;81;49370;71;50471;45
5922236;5853758;621;43489;188;119;43927;178;140;46701;160;137;52700;81;49543;71;50644;45
5922237;5853758;624;43648;188;119;43927;185;151;49536;160;136;49718;80;49730;70;50831;45
5922238;5853758;631;44155;192;121;44597;185;149;50017;166;143;50788;79;51399;69;52392;45
5922239;5853758;636;44542;200;126;45436;185;154;49568;171;148;51190;79;53006;69;53999;45
5922240;5853758;639;44761;203;128;45774;185;147;49794;183;152;50624;85;51470;75;52463;48
5922241;5853758;643;45011;196;124;46138;185;151;50044;190;162;50038;84;51189;74;52182;48
5922242;5853758;-1;-1;200;126;46758;185;153;50704;190;164;50698;78;51440;68;52467;44
5922243;5853758;-1;-1;200;126;46749;185;151;50576;190;162;50570;81;52093;70;53120;46
5922244;5853758;-1;-1;201;127;46929;185;153;50660;190;164;50654;81;52415;71;53442;46
5922245;5853758;-1;-1;210;133;48994;193;157;50977;190;164;50977;84;52613;74;53640;49
5922246;5853758;-1;-1;210;133;48994;216;186;52259;193;169;53073;84;54366;74;55393;49
5922247;5853758;-1;-1;204;129;48236;193;158;51672;190;164;52718;83;53205;72;54232;47
5922248;5853758;-1;-1;204;129;48236;193;158;51697;190;162;52606;83;53714;72;54742;47
5922249;5853758;-1;-1;206;130;48639;201;162;52542;190;161;52542;83;53868;72;54895;48
5922250;5853758;-1;-1;208;132;49181;201;161;52474;190;160;52474;84;54397;73;55424;48
5922251;5853758;-1;-1;210;133;49605;216;169;56638;193;171;53246;85;54759;74;55786;49
5922252;5853758;-1;-1;210;133;49605;216;170;56707;193;172;53315;85;55168;74;56195;49
5922253;5853758;-1;-1;210;133;49605;216;176;57089;197;178;53696;-1;55565;-1;56592;-1
5922254;5853758;-1;-1;212;134;49946;216;178;57253;197;180;53860;-1;55674;-1;56702;-1
5922255;5853758;-1;-1;212;134;49946;216;182;57503;200;184;54110;-1;58389;-1;58982;-1
5922256;5853758;-1;-1;218;138;50949;216;185;57760;212;187;54368;-1;58475;-1;59068;-1
5923923;5853758;235;16463;75;47;16947;119;103;17405;131;99;17405;37;18484;34;18484;26
5923924;5853758;232;16238;75;47;16947;119;99;17180;131;95;17180;36;18038;33;18038;25
5923925;5853758;227;15919;108;69;23222;115;95;16860;124;91;16860;50;17562;46;17562;35
5923926;5853758;280;19568;108;69;23222;208;165;28390;193;168;28875;50;27940;46;27940;35
5923927;5853758;277;19412;108;68;23176;216;182;27759;190;166;28719;35;17510;32;17510;24
5923928;5853758;273;19085;103;65;22381;201;162;27432;190;162;28392;35;27310;32;27310;24
5923929;5853758;272;19034;103;65;22381;201;161;27381;190;166;26498;48;15972;44;15972;33
5923930;5853758;269;18855;103;65;22381;193;158;27201;190;164;26318;48;27189;44;27189;33
5923931;5853758;269;18826;110;70;22077;193;158;27173;190;163;26290;46;15102;42;15102;32
5923932;5853758;266;18624;110;70;22077;193;159;26445;190;161;26088;46;26772;42;26772;32
5923933;5853758;265;18584;110;70;22077;185;154;26931;186;154;27891;46;26896;42;26896;32
5923934;5853758;191;13361;110;70;22077;102;88;14252;112;86;14672;46;15843;42;15843;32
5923935;5853758;186;13045;110;70;22077;99;83;13936;112;84;13936;46;14144;42;14144;32
5923936;5853758;180;12573;55;35;12539;95;77;13464;109;74;13885;28;13886;26;13886;20
